request_id,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
req_000213,150000,2,1,2,28,1,2,0,-1,0,0,181380,110470,144905,130839,144732,145299,8247,13426,25766,97879,120637,101643
req_000214,110000,1,3,2,25,0,0,0,0,0,0,53428,65618,58520,53751,58331,51622,11644,28022,38209,36578,5966,39408
req_000215,60000,2,3,1,26,-1,-1,-1,-1,-1,-1,6635,9257,8603,4985,4688,6262,6422,7874,2875,2258,2916,2670
req_000216,70000,2,2,2,29,0,0,-1,0,-2,-2,36694,32373,35695,33402,0,0,14693,6231,26979,27601,0,0
req_000217,450000,1,2,1,25,2,1,2,0,1,0,140920,113264,139933,166496,143801,144072,46762,13481,9325,60708,955,67944
req_000218,30000,2,2,2,24,0,0,0,0,0,0,9804,7647,9640,7779,7807,6947,8543,866,2500,6236,7636,3222
req_000219,60000,2,1,2,24,0,-1,-1,-1,1,0,5523,4875,5855,5179,7538,6403,4168,1423,4851,3249,178,4466
req_000220,80000,2,3,1,29,0,1,2,2,1,0,49722,53801,46132,46026,51962,35808,38472,8425,8309,7818,8370,21470
req_000221,120000,1,3,1,23,-2,2,2,2,3,-2,0,43989,33334,39774,33895,0,0,1157,46,4030,325,0
req_000222,50000,2,1,2,25,-2,0,-2,0,0,2,0,27921,0,22352,24739,26272,0,7016,0,14276,11184,3395
req_000223,40000,1,2,1,28,-1,0,0,0,0,-1,12077,13093,8755,9650,9085,11958,3980,11567,8022,7018,7951,3994
req_000224,260000,2,1,1,28,2,1,1,0,0,0,113088,95506,126629,109924,108615,88939,6006,12625,277,71941,19744,30690
req_000225,140000,1,1,2,27,-1,0,0,0,-1,-1,32365,33537,38027,33640,34311,38941,14164,27891,14346,29285,28136,35918
req_000226,170000,2,3,2,28,-2,0,1,0,-1,0,0,67479,55053,57034,60215,63859,0,22516,14018,32467,23867,38501
req_000227,70000,2,2,2,29,0,0,0,1,-2,0,36914,37816,22209,37195,0,28025,26932,32098,10476,2565,0,21636
req_000228,260000,1,2,2,27,0,0,0,0,0,0,86269,103307,71161,88754,64059,85150,70960,75436,21421,83582,43891,68826
req_000229,100000,2,1,2,27,-1,-1,0,-1,-1,-1,71580,60599,58155,68984,55660,37805,27652,56323,46052,65110,41956,13527
req_000230,190000,1,1,1,27,0,1,0,0,-2,-1,10585,10527,13623,13653,0,12027,5159,137,4779,8638,0,10862
req_000231,130000,2,2,2,24,0,0,-1,0,0,0,17534,17011,18012,18727,10040,15339,11767,7534,12320,3466,8549,8937
req_000232,90000,2,1,1,29,-2,1,2,0,0,2,0,61318,49239,51460,44460,41831,0,2516,3298,45849,36547,6029
req_000233,130000,2,2,1,28,-1,-1,-1,0,-1,-1,37704,27499,33766,25168,22949,21684,14654,3746,15390,10005,18600,20724
req_000234,150000,2,2,2,24,0,-2,0,0,-2,-1,32007,0,27497,38903,0,24541,28722,0,24606,17710,0,18838
req_000235,110000,1,1,2,29,0,2,1,2,1,1,44606,33475,40276,45262,33489,38232,18651,8849,8964,1132,5883,3195
req_000236,30000,1,2,2,27,-2,1,2,2,2,2,0,2332,2679,2689,2645,2524,0,493,25,920,415,230
req_000237,210000,2,1,2,26,-1,0,1,-2,0,1,35297,30226,31870,0,28596,28058,8456,13265,3802,0,23671,2449
req_000238,50000,1,3,1,25,0,0,-1,0,0,0,21978,24728,20819,25600,20580,19883,21018,21604,17906,22804,7924,16343
req_000239,160000,1,1,2,24,1,2,0,0,1,-1,63541,75959,94571,82120,82199,62919,647,10122,16163,24133,4433,45681
req_000240,180000,1,1,2,24,3,4,5,1,0,0,166063,123984,137049,123542,113050,136082,6451,5945,1324,4633,101448,87744
req_000241,20000,1,2,2,28,-1,-1,0,0,0,2,6738,6609,5973,6318,6217,6116,4527,4749,3019,833,3051,576
req_000242,170000,1,2,1,24,-2,0,0,-1,-1,-1,0,19625,23445,28328,25442,29936,0,17267,12024,17862,14393,28632
req_000243,260000,2,2,1,29,0,0,0,0,-1,-1,117709,87070,118524,117337,127184,109535,110074,57214,77599,59033,111618,71786
req_000244,110000,1,2,2,26,0,0,0,1,0,0,48634,42894,30757,33247,29022,38842,31295,15348,10468,7607,4393,32396
req_000245,170000,2,2,1,27,0,0,-2,0,0,0,52150,53017,0,54826,46611,41576,28617,45887,0,13960,13606,37009
req_000246,40000,1,1,1,24,1,2,0,0,1,-2,19777,22335,19231,19211,18571,0,1760,859,9884,16005,516,0
req_000247,80000,2,3,1,26,0,-1,0,-2,-1,0,8491,8944,10358,0,8668,7147,5124,7828,3239,0,5437,6055
req_000248,90000,1,3,1,23,-1,0,0,1,2,1,17365,14442,15425,16659,15021,15226,6180,7193,7070,3451,160,1928
req_000249,90000,2,4,2,27,2,0,1,0,0,1,32284,30729,23675,35595,30245,29454,909,21344,5569,22579,20730,144
req_000250,80000,1,1,1,29,0,0,0,0,1,-2,22193,19606,22868,19135,16845,0,16889,11866,15540,14298,2158,0
req_000251,50000,2,1,1,27,-1,-1,-1,0,-1,-2,29400,19827,22914,23296,21699,0,8671,7053,9548,21790,18489,0
req_000252,50000,1,2,2,22,-1,-1,0,0,1,0,27447,17646,20983,22807,20367,19725,12045,11688,7614,16185,1201,17886
req_000253,110000,1,2,2,29,0,0,0,-1,0,0,28916,19533,23633,25280,18428,26551,21086,15738,16056,1906,13318,8163
req_000254,130000,1,2,2,28,-2,0,0,0,0,0,0,61161,93028,77214,67325,47626,0,58475,74008,58574,11300,14785
req_000255,50000,2,2,2,24,0,0,0,0,0,0,32151,28894,29872,30294,28719,24723,10732,10823,22301,10642,16830,14963
req_000256,120000,2,1,2,27,-1,-1,-1,-1,0,-1,54706,46519,56866,44781,37796,42724,17227,12262,35998,22320,16471,4001
req_000257,110000,2,1,2,27,0,0,-1,-1,-1,-1,47333,42997,33417,42783,32046,41838,16078,27464,29514,30673,20064,40384
req_000258,70000,2,4,1,23,-1,-1,-1,0,0,-1,63333,38704,43425,40603,62109,48184,34445,31022,37414,33432,38244,36710
req_000259,160000,1,1,2,28,0,0,-2,0,1,-2,115209,92416,0,103784,87973,0,51259,12947,0,72990,11080,0
req_000260,30000,2,3,1,23,-1,-1,0,0,0,-2,4562,4615,6116,5471,4677,0,2770,3080,3447,4112,676,0
req_000261,50000,2,2,1,26,-2,0,0,1,1,0,0,11176,10532,9398,9907,7630,0,3621,6577,621,2337,3637
req_000262,130000,1,1,2,25,0,0,0,1,1,2,78061,62441,78730,66969,69642,58939,73554,22767,73160,13822,4371,5274
req_000263,230000,1,1,1,26,0,0,0,0,-2,0,86473,70114,71627,70262,0,62461,54427,66947,43862,48218,0,48623
req_000264,130000,1,1,1,23,1,0,1,0,-2,0,78562,97250,57843,69621,0,75815,6300,15397,1450,19874,0,49544
req_000265,40000,2,2,2,23,0,0,1,0,0,0,6008,7559,7210,6577,7502,5976,4609,5039,382,5146,5260,2354
req_000266,160000,2,2,1,25,0,0,0,-1,-1,-1,61133,85009,91767,96076,91989,85654,47666,51856,57886,53747,64729,58925
req_000267,100000,1,1,1,29,0,0,0,-1,0,-1,46368,53411,41542,48975,37995,41072,34659,5416,37793,16062,22142,35382
req_000268,170000,2,1,2,26,0,0,0,0,0,0,91537,94700,79519,84236,101423,99216,72987,71678,10920,45412,54452,83719
req_000269,110000,2,3,1,29,-1,-1,-1,-2,0,0,28034,28800,23832,0,25651,24728,19814,21132,12037,0,20612,18398
req_000270,130000,2,3,1,22,0,0,0,0,-2,0,61522,52045,40489,71860,0,67521,42478,40747,36061,28524,0,27616
req_000271,90000,1,3,2,29,2,-2,0,0,0,0,38636,0,34477,39767,38080,37794,9587,0,25031,28451,32258,15941
req_000272,210000,2,1,2,24,2,0,1,0,0,-2,63353,64090,73196,54686,76439,0,13778,50721,4461,47108,36862,0
req_000273,630000,1,3,2,27,0,0,0,0,-1,-2,438817,413422,416391,399048,379457,0,154710,207804,306405,198195,230765,0
req_000274,180000,1,1,2,27,0,0,0,1,0,0,82859,95537,68512,93681,70283,63618,43830,38465,7833,21990,28114,47291
req_000275,150000,2,2,1,28,0,0,0,0,0,0,107197,67593,79178,86635,94022,66385,27928,30522,54273,60343,72156,40940
req_000276,70000,1,2,2,23,-1,-1,-1,-1,-2,-1,9780,10731,10024,10022,0,7969,4000,5404,3281,1209,0,7089
req_000277,120000,1,3,1,23,-1,-1,0,0,0,-1,15418,17026,11990,11287,15120,9946,8464,11975,9634,9941,13993,8881
req_000278,120000,1,2,1,27,0,0,0,-1,-1,-1,38383,31499,42960,41078,41812,39820,14319,20334,3766,28974,21301,11937
req_000279,150000,2,2,2,25,1,1,2,-2,0,-1,94055,71415,102209,0,66496,76597,936,10049,1921,0,21219,9685
req_000280,140000,2,1,2,23,0,-1,0,1,-2,-1,29315,22629,23847,17878,0,23015,15598,17493,10878,1694,0,12523
req_000281,60000,1,1,1,29,0,0,-1,-1,0,2,18045,17112,11955,15114,14639,13248,8363,7550,5893,7802,9684,1309
req_000282,150000,2,1,1,28,2,0,0,-1,-1,-1,33596,23580,32095,36878,34097,33823,808,14051,23780,27455,29311,7573
req_000283,220000,2,1,2,28,-1,0,-1,-1,-1,0,17400,18566,18515,16459,16337,14606,7250,2955,16059,8309,8465,14098
req_000284,160000,2,1,2,29,-1,0,0,-2,-1,-1,74335,82830,81409,0,95031,88108,43304,53950,45154,0,12148,36682
req_000285,180000,2,2,1,24,0,1,0,0,-1,-1,53751,61656,41877,40013,50590,49379,43091,1507,41656,22078,49235,44856
req_000286,110000,1,1,2,24,-1,0,-2,0,0,1,73422,53436,0,55417,47291,48132,49660,12680,0,35627,32295,2188
req_000287,120000,2,2,1,29,1,0,-1,-1,0,-2,43958,37277,34106,27119,37492,0,1844,17416,26018,12106,24195,0
req_000288,100000,2,3,1,27,1,1,2,2,1,0,38666,42303,37917,32785,42567,32377,2547,979,2073,642,4923,28677
req_000289,60000,2,1,1,27,0,-2,0,0,1,0,3807,0,4286,3739,3937,4141,1856,0,3436,2057,679,3720
req_000290,30000,1,3,2,26,0,-1,0,0,-2,0,7763,8662,7927,8097,0,8182,3932,2448,5884,4886,0,6181
req_000291,150000,2,3,2,29,0,0,0,1,2,1,52897,48968,47910,48639,41012,49273,50096,36956,20626,996,2291,25858
req_000292,330000,1,2,2,23,0,1,0,0,-2,-1,254176,278675,258975,294361,0,228014,196965,122086,186517,274027,0,191001
req_000293,120000,1,1,2,25,0,0,1,1,1,1,39735,37700,27969,34683,32741,32763,32675,23585,3595,3862,357,242
req_000294,90000,1,1,1,27,-1,0,0,1,1,0,45841,56347,52542,46217,54399,43928,15112,48822,15959,4377,15922,20306
req_000295,60000,2,2,1,27,-1,-1,0,0,0,-1,2046,1961,1469,1641,1623,1712,1522,1614,978,1423,279,67
req_000296,50000,2,2,2,26,0,0,2,2,1,1,20487,13486,14718,12636,14050,16735,16826,10684,44,750,669,1075
req_000297,280000,2,2,1,23,0,0,0,0,-1,-1,89480,77659,75806,79548,70987,65346,71808,37935,51670,46164,64151,10934
req_000298,180000,2,1,2,28,1,-2,0,-1,-1,0,107001,0,110461,98961,92258,79428,5615,0,54347,67911,21760,49300
req_000299,210000,2,1,1,29,0,0,-2,0,0,-2,82275,85501,0,56877,66794,0,76893,32067,0,37412,47829,0
req_000300,30000,1,3,2,26,-1,-1,0,0,0,0,259,222,323,366,309,232,187,140,274,242,60,114
req_000301,120000,2,2,1,25,2,2,2,1,1,-1,71731,67467,78381,63274,70108,72025,1036,6098,11386,6371,11279,38151
req_000302,40000,2,1,1,29,-1,-1,-1,-1,0,0,3353,2733,2916,2950,2979,2474,2997,2491,902,1991,1547,1490
req_000303,40000,1,3,1,25,-1,0,0,0,0,1,8870,8141,5995,9566,11339,7253,5078,4435,1306,5230,11043,806
req_000304,80000,2,3,2,27,0,0,-2,0,0,2,45559,38401,0,26494,36921,37852,12343,37069,0,10935,34863,7010
req_000305,250000,2,2,1,29,0,-2,0,-1,-2,-1,71625,0,85783,92090,0,72606,49734,0,24679,19238,0,36179
req_000306,340000,2,3,1,28,0,0,1,0,0,0,158581,99430,111808,131222,127717,115328,142717,57034,843,85138,37520,76759
req_000307,150000,2,1,2,28,2,1,0,0,0,0,80016,93364,81460,94192,78559,73376,17317,6771,77805,42112,64972,49954
req_000308,40000,1,2,1,26,0,0,2,3,3,2,16561,13206,8916,13378,14318,10522,15284,11532,1304,1430,1997,875
req_000309,50000,2,2,2,25,1,0,0,0,0,0,24494,21317,17596,21834,14225,19575,1830,3184,15025,13058,10310,15976
req_000310,90000,1,1,2,28,-1,-2,-1,-1,-1,0,42209,0,49268,34597,43418,43860,16918,0,42713,27581,38280,39015
req_000311,190000,2,1,2,25,0,0,0,1,0,-1,177334,145645,114724,162508,98306,110814,70709,109401,90020,29180,53217,108084
req_000312,260000,2,3,1,24,2,1,0,0,1,0,71222,72764,68639,68697,56527,49895,10976,21799,22325,59810,3627,38306
req_000313,170000,1,3,1,26,0,0,1,1,0,0,12740,19020,22250,17716,18443,21394,8232,6304,3638,1128,12556,18660
req_000314,280000,2,2,2,29,0,0,0,0,0,-1,94921,137620,100639,100132,106180,116651,59567,108852,68344,52596,93872,109779
req_000315,50000,2,1,2,25,0,-1,0,-1,-1,-1,21169,19385,24412,26161,21493,14385,14522,15907,12276,18644,7036,9896
req_000316,90000,2,1,1,28,1,1,0,-1,-1,-1,53693,60868,57866,58077,54660,56170,1023,19223,33519,50246,34685,47267
req_000317,210000,2,2,2,29,0,0,0,0,0,0,57052,61192,44519,58087,45332,59370,20620,38581,21390,42997,29435,47443
req_000318,80000,2,2,1,27,0,0,0,0,0,-2,8920,7749,6405,7730,7278,0,2071,5349,4235,3855,5814,0
req_000319,90000,2,2,2,25,1,1,-2,1,0,0,63371,46159,0,47024,54272,76035,625,7116,0,6235,10459,59689
req_000320,130000,2,2,2,29,2,-2,0,0,-1,-1,99608,0,84768,89980,105948,90830,10746,0,62152,77024,63399,68350
req_000321,70000,1,2,2,27,0,1,1,2,2,1,6477,6207,7270,5687,6708,5907,3978,174,2387,151,721,540
req_000322,60000,2,1,2,29,0,0,0,0,-2,0,7651,8673,9377,10243,0,8476,7015,3164,4399,7593,0,8171
req_000323,90000,1,2,1,29,-1,-1,-1,-1,-1,-1,51935,41646,42172,38053,38106,48927,29667,40651,38111,28846,27764,30738
req_000324,40000,1,2,2,29,0,0,0,1,1,1,5961,6260,6001,5950,6494,6098,3205,4751,2647,199,119,398
req_000325,190000,1,1,1,27,-1,-2,0,0,1,0,56239,0,67302,53389,47309,35186,16467,0,52232,42413,1642,18966
req_000326,350000,2,1,1,24,1,1,1,0,-1,-1,245339,213910,202106,202494,214934,207960,37019,32192,14988,117234,171911,123286
req_000327,80000,1,1,2,27,-1,-1,-1,-1,0,2,35987,36110,32191,23369,28741,28237,29983,34319,9859,22014,23019,3296
req_000328,70000,2,1,1,24,-1,0,0,0,0,1,24503,24164,23955,34649,31333,28475,10557,10435,21212,27726,19149,4600
req_000329,110000,2,1,1,24,0,-1,-1,-1,-1,-1,35402,41598,41752,26058,44160,43275,16806,37246,8048,19765,29275,15299
req_000330,160000,2,2,3,27,-2,-2,2,2,1,0,0,0,122468,81508,109132,77108,0,0,12943,8786,12745,54318
req_000331,80000,1,2,1,25,-1,-1,0,-2,0,0,14521,18002,19157,0,13624,17993,4042,7789,11226,0,8847,8103
req_000332,130000,1,2,2,24,0,0,0,0,0,0,5809,6018,4027,5095,5619,5456,2341,3579,3124,1390,3717,1826
req_000333,90000,2,1,2,28,-1,0,0,0,-2,-1,5985,5862,5573,6570,0,3873,2168,4264,5495,1615,0,2191
req_000334,130000,1,2,2,25,0,0,-1,0,-1,-2,70676,62148,64745,49908,29142,0,50855,26102,26647,38556,28613,0
req_000335,30000,2,2,2,25,-1,0,0,-1,-1,0,12456,13550,13427,12678,11107,14102,3673,7724,5779,8908,10843,7032
req_000336,90000,2,2,2,27,0,0,0,0,-1,-1,6346,9279,6979,8802,7236,7845,3005,1807,5148,6425,2253,5799
req_000337,300000,2,2,1,25,0,0,0,1,3,2,139524,146264,85669,116722,129020,93914,90918,66981,51657,15348,10782,280
req_000338,30000,2,3,2,25,1,0,2,2,1,1,13187,15259,13030,15746,11615,10860,717,3869,221,2657,3810,4231
req_000339,80000,2,2,2,29,1,0,0,0,0,1,53250,61130,47594,47485,47920,44409,1844,52740,17866,32697,35765,1617
req_000340,100000,2,1,1,29,-1,-1,0,0,0,0,47898,41253,30534,36484,51862,32643,39724,31955,19290,10799,35107,23641
req_000341,30000,2,2,1,27,1,1,-2,2,2,2,12597,12729,0,10826,9781,13366,501,884,0,526,184,104
req_000342,150000,1,2,1,29,0,-2,0,0,0,0,88817,0,71681,87991,91688,72518,51626,0,36309,65927,31951,67060
req_000343,90000,1,2,1,24,0,0,0,1,1,1,21805,29415,29402,21875,21185,17170,18876,6762,20016,637,3954,4034
req_000344,350000,1,2,1,28,-1,0,1,0,1,0,81131,85840,65480,80268,67155,71675,38337,58026,12201,42391,4485,42358
req_000345,100000,2,2,1,25,0,0,-1,-1,0,0,35518,36917,34058,37024,27010,29601,30527,15739,23726,16835,14994,22430
req_000346,120000,2,1,2,22,-2,0,0,0,-1,-1,0,18412,18779,17917,16803,17817,0,8644,17160,15752,8781,4013
req_000347,80000,2,3,1,29,0,2,-2,1,1,-2,4802,3879,0,3154,4031,0,3275,794,0,296,1810,0
req_000348,60000,1,2,2,25,0,1,1,1,0,0,36213,37013,44628,28623,31557,34302,23849,11675,6897,3987,17035,9482
req_000349,570000,1,2,1,27,-1,0,-1,0,-2,-1,43858,32049,36517,27926,0,43355,27306,27103,23312,10927,0,27797
req_000350,110000,2,1,1,27,0,0,1,0,0,0,17660,15898,17134,14776,13770,9800,13909,6459,3390,11482,7052,6267
req_000351,50000,1,1,1,24,0,0,-2,0,0,0,10662,6578,0,5702,5274,9168,8518,3996,0,4956,3260,7787
req_000352,180000,1,1,1,26,-1,0,0,0,0,0,68147,55153,75261,66811,61448,66902,42261,42507,54573,48196,16411,43828
req_000353,120000,1,2,2,26,0,0,0,0,0,-1,5999,6172,5826,6071,6012,5324,3402,2978,2697,4278,4053,3376
req_000354,90000,1,2,2,29,-1,-1,-1,-2,0,1,37989,37658,30590,0,32284,34871,23394,29435,20724,0,29595,7271
req_000355,50000,2,1,1,29,-1,0,-1,-1,0,0,20690,19890,19793,16132,17025,17745,17385,10674,13280,6125,11411,14225
req_000356,100000,1,2,2,22,0,-2,-2,-1,-1,0,39432,0,0,34315,33226,37358,31022,0,0,18798,11522,23142
req_000357,110000,2,2,1,22,2,2,-2,0,-1,-1,63351,56911,0,50048,43297,56871,10726,2944,0,29728,26345,45568
req_000358,30000,2,2,1,28,0,0,1,0,0,-2,231,202,264,216,253,0,207,181,5,188,74,0
req_000359,50000,1,2,2,29,0,0,1,0,0,1,11395,16994,12644,14846,7342,12180,7740,9554,775,14407,4537,376
req_000360,110000,2,2,1,27,0,0,0,0,0,-2,79442,84017,68004,92033,89697,0,41913,30260,45870,50206,85464,0
req_000361,60000,2,2,2,28,0,0,1,2,1,2,32191,43528,38180,30249,27603,39073,7004,37109,2416,4718,1771,2284
req_000362,220000,2,1,1,27,-1,-1,-1,-1,-1,-1,125444,119688,92573,106147,107593,118918,78198,82002,89827,77518,93477,106582
req_000363,70000,2,2,2,28,-2,0,0,0,0,1,0,11614,10441,17613,10328,13838,0,8477,2716,6044,7475,1750
req_000364,60000,1,1,2,28,0,0,0,0,0,1,28541,24369,28982,23675,31105,29335,28168,16621,24026,18442,18107,3595
req_000365,90000,1,2,2,24,0,0,0,0,0,0,59880,61811,70350,50215,65127,56660,52111,42619,39425,22396,48555,49284
req_000366,100000,2,2,1,27,-1,-1,-1,0,-1,-1,38988,32233,43270,50461,38639,40813,30500,12144,8330,17935,29963,34390
req_000367,60000,1,2,2,25,0,0,0,1,2,-2,6011,5592,4856,5231,7031,0,5069,4426,3552,470,41,0
req_000368,10000,1,3,2,24,0,1,2,0,0,1,2360,2173,2322,2356,1979,1948,1592,36,3,518,1452,75
req_000369,110000,2,1,1,25,0,-1,-1,-1,-1,-1,93375,50898,75579,69273,76187,81733,30212,14215,63469,43153,12580,39536
req_000370,40000,2,3,1,28,1,-2,0,0,0,0,11801,0,9644,10849,12129,12315,367,0,3952,9576,10801,6731
req_000371,100000,1,2,2,26,-1,-1,-1,0,0,0,2669,3113,2899,3063,3983,3011,1934,2190,2151,1229,2357,1679
req_000372,110000,2,2,2,24,0,-1,0,1,-2,0,82004,92318,73918,66999,0,70134,53712,20892,24460,2876,0,39262
req_000373,60000,1,1,2,23,0,-2,0,-1,0,0,25615,0,29292,25761,21806,35123,19201,0,27452,14262,10930,32715
req_000374,100000,2,1,2,28,0,1,-2,0,0,-1,9432,9902,0,9230,10321,10747,9305,1152,0,9094,9832,5329
req_000375,90000,2,3,1,29,0,0,0,0,0,1,21266,23589,24435,25946,25231,20406,17264,12843,14391,3664,13785,119
req_000376,280000,2,2,1,26,0,0,0,0,0,0,93634,77462,74243,83701,60509,71344,31789,29019,28691,45783,24334,59018
req_000377,50000,2,2,2,29,0,1,0,1,1,0,7963,5481,7554,5524,6073,6110,4416,1169,4426,78,2123,3210
req_000378,110000,2,2,1,26,0,1,-2,2,1,0,43666,46578,0,42657,30204,31426,31017,8484,0,5003,3875,25681
req_000379,100000,2,2,2,29,0,-2,1,1,1,1,52672,0,65376,70859,77076,75129,41906,0,9508,4624,9864,14856
req_000380,120000,2,3,1,25,-2,-1,-1,0,0,0,0,23017,21719,20297,19562,19774,0,7836,7050,3563,13477,9155
req_000381,30000,1,2,2,28,-2,0,0,-2,0,0,0,3842,3119,0,3048,3405,0,190,193,0,1274,1115
req_000382,140000,2,2,2,29,2,0,0,-2,-1,0,54375,59539,56397,0,49401,56590,1299,51542,48536,0,25964,40012
req_000383,110000,1,3,1,27,-1,-1,0,0,0,1,10113,8942,11174,7846,11222,8917,7832,5414,3036,6661,8746,770
req_000384,70000,2,1,1,26,1,1,1,0,-1,-1,21326,24607,14063,24030,17067,19660,803,735,10,21915,16412,12186
req_000385,70000,2,2,2,28,-1,-1,-2,-2,-1,-1,31822,34200,0,0,29008,23183,21207,14754,0,0,21673,17339
req_000386,50000,2,1,1,24,0,-2,0,1,1,1,20561,0,25011,24306,27122,19264,10617,0,10191,131,7676,2817
req_000387,50000,2,1,1,26,-1,0,0,0,0,0,2434,2240,2288,2333,1617,2098,1978,1154,1359,2111,1011,1170
req_000388,150000,1,1,2,28,-1,0,0,-1,0,-1,9990,11178,11600,7714,9396,8867,3519,9161,9154,3944,4851,4365
req_000389,40000,1,1,1,27,-1,-1,-1,-1,0,0,15335,18839,14333,17963,15575,14678,7708,8098,9363,12720,7526,11985
req_000390,330000,1,1,2,24,0,-2,-1,0,0,-2,60630,0,61190,60853,52053,0,41538,0,6988,37279,28302,0
req_000391,90000,2,2,2,26,0,0,0,0,2,1,25276,34367,36182,30761,32010,29257,13098,16548,16619,21004,1054,2480
req_000392,70000,1,1,1,23,2,-2,1,1,0,0,29263,0,20865,22726,22655,20002,8976,0,4375,701,5279,7200
req_000393,50000,2,2,2,28,1,0,0,-1,-1,0,33628,34263,35290,30296,29866,31286,7556,25198,22682,14265,21205,22799
req_000394,40000,1,3,1,28,-1,0,-1,-1,-1,0,16202,17511,15320,16889,12676,17696,12893,15542,3141,11559,9304,15778
req_000395,100000,2,2,1,28,0,-2,0,-1,-1,-1,48821,0,37710,37148,34472,48757,26115,0,28234,30562,26966,22172
req_000396,110000,2,3,1,27,0,0,0,1,2,-2,48811,39947,39054,43539,34759,0,47963,24777,22205,3786,923,0
req_000397,70000,1,2,2,25,0,0,0,2,-2,2,19486,20561,27253,26528,0,19471,15402,13791,18891,1236,0,4
req_000398,190000,1,2,2,29,0,0,0,0,-1,-1,87482,61095,87091,72058,58932,78548,71996,29777,75623,59910,33572,49030
req_000399,20000,2,2,2,29,1,1,1,0,0,-2,15824,14254,12790,17214,12305,0,1625,2230,1152,8536,6627,0
req_000400,50000,1,1,1,23,-1,0,0,1,0,-1,19114,20725,24522,22427,20311,17380,12330,9637,17011,776,3528,4236
req_000401,70000,1,1,2,26,-1,-2,-1,1,0,0,17846,0,21688,20809,18215,21650,10232,0,8798,1971,10826,13946
req_000402,90000,2,3,1,26,-1,-1,0,-2,-1,-1,45812,59825,55392,0,36476,48856,33534,33321,19862,0,18715,45008
req_000403,80000,1,3,3,29,0,0,0,0,-2,0,42783,38980,30803,41883,0,35445,18874,5676,14446,33642,0,13934
req_000404,200000,1,1,2,25,-1,-1,-1,0,0,0,45770,45153,47090,53894,34651,36448,27996,37780,37651,26978,10343,32943
req_000405,160000,1,1,2,27,0,0,0,0,0,-1,10470,18186,15565,14861,13632,12318,8172,17780,13739,10447,11393,6668
req_000406,190000,2,2,1,24,0,0,0,0,0,0,108767,131280,102063,97209,98125,80912,44609,61931,52394,25051,70516,54478
req_000407,40000,2,1,1,29,1,0,-1,0,0,0,26123,22511,33159,23978,24979,22981,2752,12019,24339,15962,4347,16246
req_000408,30000,1,1,1,25,0,0,0,0,0,1,14175,13331,11231,8504,10527,9320,10146,10686,6510,4342,3394,573
req_000409,70000,2,1,1,26,0,0,1,0,1,1,16329,10881,10453,10091,12959,12027,6572,7863,2697,2412,79,178
req_000410,150000,2,2,2,29,0,1,2,1,2,3,77889,78849,91211,69395,75753,71034,24464,22871,19263,7204,4000,15572
req_000411,90000,2,2,1,27,0,0,0,-2,0,0,15838,19530,17079,0,15483,14056,13142,10024,10834,0,4036,7958
req_000412,120000,2,1,2,27,1,0,-2,-2,2,1,61043,72584,0,0,70045,84072,14802,48709,0,0,3612,5247
req_000413,40000,2,2,1,28,-1,-1,-1,-1,-1,-1,13469,13542,13445,11487,13747,12344,9936,8926,11026,6501,11946,5382
req_000414,230000,1,1,2,23,0,0,0,-2,0,1,25220,17160,22891,0,24085,18614,5823,8904,21931,0,12553,3806
req_000415,40000,2,1,2,26,0,2,-2,0,0,0,17955,22333,0,21748,17841,17713,9263,95,0,17676,14052,13748
req_000416,120000,1,2,2,23,0,-1,-1,-2,-2,0,71485,55944,54106,0,0,78738,44685,46250,21083,0,0,77668
req_000417,100000,2,1,1,27,-1,0,0,0,0,0,9963,10493,10173,12545,9875,8885,6954,6545,3795,8220,6708,5151
req_000418,160000,2,2,2,23,0,0,0,0,0,0,32738,29831,35574,34419,25670,27214,23279,22638,10310,13883,24634,19949
req_000419,150000,2,2,2,28,0,0,0,-1,-2,-1,40418,43184,52296,42084,0,40491,20706,38041,44774,6245,0,17858
req_000420,50000,2,1,2,26,1,0,-1,0,0,0,9648,8070,9340,10057,9291,11183,597,6995,5974,8296,2705,8071
req_000421,90000,1,1,2,24,0,2,0,0,0,0,34694,33170,28055,31430,32057,31017,21778,2246,16914,29132,27697,15517
req_000422,40000,1,3,1,29,0,0,0,0,0,0,19559,12613,11633,16591,13715,14999,12916,5500,7437,12254,10348,7641
req_000423,70000,1,3,1,26,1,1,1,0,0,0,28956,37044,34116,29867,27591,26436,1793,9167,1405,14098,23633,13607
req_000424,200000,1,1,1,28,-1,-1,-1,-1,-1,-1,105761,87652,82290,63039,80592,66437,44811,46616,56133,32024,46510,30391
req_000425,60000,1,2,2,24,-1,-2,0,-1,0,0,42750,0,40218,39847,37758,31568,12500,0,9193,14063,8928,27328
req_000426,140000,2,2,1,27,0,0,0,0,0,0,58892,77691,59594,64106,78365,86403,21736,68638,25817,41957,45520,56809
